slope,intercept,r2
3.288142856342967,6.1796030290620125,0.8497021323588889
2.6439546499794457,6.4604747640971665,0.9842939391583192
2.98695067264574,6.37914798206278,0.9064359136393375
3.4642783575258633,6.121405892664504,0.838881415064953
3.349285714285714,6.125714285714286,0.8937741601965083
2.5977774110578213,6.533349782570942,0.7534956922319207
2.503444718979563,6.457154119026043,0.7215292551241468
2.514398387966104,6.432355809060018,0.6111776164900748
2.176341089422019,6.758005800846016,0.9099767736358009
3.845593220338984,6.091694915254238,0.8536214070975812
2.566424050632912,6.541835443037973,0.7407785532858541
2.9137567651379386,6.338107058307579,0.7035401918616417
2.5385069955157165,6.5975802478671755,0.8809912625227847
2.9593977598491334,6.400374948756131,0.8525584660449573
4.125000000000002,6.049444444444443,0.8534782412423259
1.874618879174342,6.95376994856749,0.9422089316727239
2.645191153132493,6.439402351761823,0.8266404758031317
3.7297767857142867,6.150669642857143,0.8393860910203956
3.435000000000001,6.335,0.6825766647576406
2.553582089552239,6.540597014925372,0.7057596498270706
3.824050011057011,5.846071774022441,0.9765581691590758
2.5056687898089174,6.647452229299364,0.8992040440374467
2.2645741090548084,6.625097952128939,0.8804569711599904
3.423332511639524,6.130990307837412,0.8579914417274271
2.242655239188523,6.621947541251592,0.8728504339947063
3.174705558646626,6.11019975761935,0.9359638368757868
2.4419482468666858,6.483544876307254,0.9805546237226082
2.4117661001247637,6.618682588311557,0.5802995632630294
2.7917647058823554,6.500653594771241,0.7754248421094379
2.614490194084131,6.4643250343958965,0.7308605744229375
2.9544498872775375,6.2984745353702545,0.7515765181430165
3.0095270270270262,6.370540540540541,0.6270196387603522
1.7886893887398072,6.849715410073869,0.8172720353458169
2.4104347826086956,6.669565217391304,0.9588426854498652
1.940666965542049,6.82673194466834,0.8220248322527689
1.9866477272727279,6.846875,0.6873864620086314
2.566666666666666,6.5740740740740735,0.7925781850507643
2.9775000000000005,6.309444444444444,0.8145308274044342
2.448529411764706,6.602352941176471,0.861940871737658
2.119640445122242,6.731625234510919,0.8018162961626167
2.2339285714285735,6.690833333333333,0.8518959435626106
2.3541378945508695,6.563947988374701,0.911405296200139
1.7139560439560453,6.931538461538461,0.7321186322716978
2.3900665413651403,6.4994287984332875,0.9401933876509324
2.0613072773153074,6.832705034841451,0.9306754894120544
2.118702876565931,6.72877875222854,0.8739549400391798
3.0531063829787226,6.3018723404255335,0.8305663247096314
2.353189655172413,6.735172413793103,0.8806984438815078
2.79,6.493333333333333,0.7944222067525235
2.718560731465598,6.45048206120289,0.8288808943820919
2.965499999999999,6.374000000000001,0.8910155929421419
2.469210650093854,6.597860341658795,0.9428752299297091
2.599714285714288,6.663142857142857,0.5265441900898297
3.241624734602206,6.160072837921535,0.9266554245561351
2.422483742397943,6.560590912906159,0.9146164815722427
2.2884996904372326,6.672511714810574,0.9119773527743539
4.910624999999999,6.29875,0.586498503989361
2.0366604398113832,6.786369597963521,0.8690753727796772
2.922356034739144,6.363776648034623,0.8096360090704318
2.5868777268235017,6.4849593242675505,0.7136979208122405
2.5570869139221535,6.512907421828475,0.6825236322773314
2.1093750000000004,6.811875000000001,0.8764794973915973
2.326196319018405,6.675030674846627,0.9114804452763378
2.274340500191928,6.71359690819211,0.6450204172495604
2.638191229821784,6.522568277765906,0.7678612862581674
2.932491988862885,6.333731121548213,0.8751337637921606
2.9939384623303966,6.360537443045937,0.8001467883646066
2.711682692307693,6.44798076923077,0.833812472103844
2.615307110168415,6.428806204741132,0.8288869074864547
3.3816477272727274,6.381875000000001,0.8225392944587357
1.5739134070381395,6.950173416046036,0.7029343388746245
2.322726551226497,6.616159665726885,0.7070817996830512
2.268317359841181,6.592740142229325,0.8467502822771414
1.8361284950030743,6.788604976839429,0.7703048058880699
3.6071898113824523,6.105262956813624,0.8500259838548511
2.348081154800689,6.65987647145878,0.870911168627813
2.398060925033401,6.5909575883870035,0.7314315027543916
1.8890212394966082,6.84404982111773,0.8576152227323729
3.1236057692307706,6.225673076923076,0.7930085819193056
2.6054858171400355,6.489086925244851,0.7655939626378508
2.09732564209223,6.699138364322673,0.8791177275054808
1.6072694231565499,6.9504142420549115,0.8544554951873388
2.20863829787234,6.786340425531916,0.9444167926285132
2.3002453987730065,6.700797546012271,0.8976134384382329
3.0318317362504428,6.3005064021378425,0.7920535861125638
2.6984820790469817,6.533486516709465,0.6580438252393099
2.83875,6.367500000000001,0.71884878621534
2.477327586206898,6.642758620689654,0.7596967576233838
2.555763157894736,6.559815789473685,0.9161673860952027
2.918058942405039,6.3097702463019605,0.8917096453834377
2.936557480788996,6.30394818868937,0.926280307768144
2.340645904226465,6.5732326626481035,0.9112798852387052
2.960643564356436,6.34529702970297,0.9200788913651573
2.7298557692307694,6.438173076923077,0.8360875808749466
3.290069404332151,6.1174674921275365,0.8177603787977792
2.3669014648107223,6.638667530752522,0.9294226376536046
1.5922569595785037,6.900076652783226,0.7578299653913966
1.666454904518528,6.944805475552067,0.8885074625797906
2.7303260869565222,6.495108695652174,0.799471670243739
2.376616901198476,6.647918943218185,0.8837951662238479
1.8895004778596665,6.853900638282768,0.8425215489794229
2.629653340726348,6.467919922453936,0.8263342473902633
1.6549205247357726,6.869030916360602,0.7832281606340427
3.586475686324001,6.105877847745242,0.868112352204517
2.5590983606557374,6.592131147540984,0.9255840047120795
3.1153942168502344,6.2190105327731136,0.938968450981137
2.7149999999999976,6.519444444444446,0.9895125078026941
